date,avg_time_generation,avg_time_on_site,avg_time_on_site_returning,bounce_count,bounce_rate,bounce_rate_returning,conversion_rate,conversion_rate_new_visit,conversion_rate_returning_visit,max_actions,max_actions_returning,nb_actions,nb_actions_per_visit,nb_actions_per_visit_returning,nb_actions_returning,nb_conversions,nb_conversions_new_visit,nb_conversions_returning_visit,nb_downloads,nb_hits_with_time_generation,nb_keywords,nb_outlinks,nb_pageviews,nb_searches,nb_uniq_downloads,nb_uniq_outlinks,nb_uniq_pageviews,nb_uniq_visitors,nb_uniq_visitors_returning,nb_users,nb_users_returning,nb_visits,nb_visits_converted,nb_visits_converted_new_visit,nb_visits_converted_returning_visit,nb_visits_returning,revenue,revenue_new_visit,revenue_returning_visit,sum_visit_length
2018-11-13,0.769,139,224,9069,50%,44%,19.48%,19.57%,19.2%,157,101,51228,2.8,3.6,16322,4934,3726,1208,6593,35898,500,3727,36127,4781,5558,3075,27581,16918,3856,115,79,18161,3538,2670,868,4520,0,0,0,2528322
2018-11-14,0.741,138,215,8646,51%,44%,19.5%,19.66%,19.02%,194,99,47765,2.8,3.6,15161,4686,3544,1142,6137,33573,500,3309,33760,4559,5239,2767,26041,15810,3616,112,86,16981,3311,2504,807,4242,0,0,0,2346710
2018-11-15,0.65,142,205,7762,48%,44%,19.03%,19.91%,16.53%,140,140,45188,2.8,3.5,14459,4289,3321,968,6126,31318,500,3244,31536,4282,5212,2740,24113,14878,3571,94,66,16012,3047,2355,692,4186,0,0,0,2270072
2018-11-16,1.131,152,237,6544,48%,44%,19.98%,20.47%,18.57%,97,97,40229,3,3.7,13082,3859,2929,930,5513,27666,500,2843,27890,3983,4669,2393,21312,12665,3010,71,51,13578,2713,2064,649,3495,0,0,0,2058250
2018-11-17,1.259,122,210,3520,53%,51%,20.13%,20.7%,17.63%,167,69,17212,2.6,3.2,3886,2002,1646,356,2011,12367,500,1284,12514,1403,1701,1059,9568,6271,1061,22,15,6642,1337,1120,217,1231,0,0,0,813375
2018-11-18,1.306,118,223,3807,53%,50%,20.57%,20.99%,18.78%,185,185,19442,2.7,3.7,5168,2159,1779,380,2128,13889,500,1489,14065,1760,1855,1235,10612,6782,1195,21,16,7211,1483,1222,261,1390,0,0,0,852460
2018-11-19,0.71,151,229,7844,48%,43%,19.47%,19.9%,18.24%,150,150,48408,3,3.7,15839,4411,3372,1039,6988,33111,500,3420,33328,4672,5782,2856,25276,15006,3624,96,70,16229,3159,2380,779,4271,0,0,0,2448898
2018-11-20,0.694,144,217,7868,48%,44%,19.67%,20.27%,18.03%,100,98,47304,2.9,3.5,15188,4510,3475,1035,6429,32573,500,3645,32781,4449,5468,2922,24810,15076,3671,88,64,16260,3198,2409,789,4375,0,0,0,2336070
2018-11-21,0.751,149,222,7816,48%,45%,19.97%,20.4%,18.69%,98,98,47770,3,3.6,14689,4638,3600,1038,6446,33399,500,3406,33606,4312,5390,2926,25349,15011,3567,94,59,16116,3218,2449,769,4114,0,0,0,2405960
2018-11-22,0.796,144,226,7619,49%,43%,20.09%,20.67%,18.44%,173,173,44979,2.9,3.6,14712,4377,3355,1022,6039,31117,500,3200,31338,4402,5093,2720,23789,14572,3443,80,57,15652,3145,2400,745,4040,0,0,0,2258005
2018-11-23,1.066,146,228,7341,52%,46%,18.9%,19.33%,17.67%,200,200,40402,2.9,3.6,12926,3687,2802,885,5414,28189,500,2783,28478,3727,4527,2336,21899,13113,3102,91,64,14124,2670,2028,642,3634,0,0,0,2067853
2018-11-24,0.677,105,214,4161,59%,52%,19.46%,19.47%,19.41%,74,74,17017,2.4,3.5,4234,1961,1611,350,1847,12433,500,1196,12566,1408,1557,1002,9854,6643,1038,17,14,7034,1369,1132,237,1221,0,0,0,735488
2018-11-25,0.706,121,223,3944,54%,51%,21.2%,21.37%,20.51%,219,219,19450,2.6,3.6,5289,2238,1788,450,2301,13962,500,1418,14113,1618,1913,1198,10718,6915,1231,26,19,7364,1561,1263,298,1453,0,0,0,891758
2018-11-26,0.725,148,224,8077,49%,47%,19.06%,19.83%,16.99%,116,116,47760,2.9,3.5,15687,4446,3427,1019,6405,33062,500,3317,33304,4731,5303,2857,25330,15214,3742,104,73,16469,3139,2380,759,4468,0,0,0,2430232
2018-11-27,0.725,148,238,8033,47%,44%,20.51%,21.48%,17.8%,139,139,49921,3,3.7,16325,4894,3806,1088,6788,34371,500,3637,34648,4848,5658,3049,26179,15697,3819,103,70,16919,3470,2674,796,4471,0,0,0,2502509
2018-11-28,0.721,149,222,7703,48%,44%,19.82%,20.37%,18.32%,129,124,46327,2.9,3.5,14847,4438,3401,1037,6355,32048,500,3257,32239,4476,5421,2787,24624,14941,3660,117,86,16077,3187,2400,787,4297,0,0,0,2401025
2018-11-29,0.667,143,212,7508,48%,44%,19.01%,19.72%,17.12%,434,157,45597,2.9,3.5,14799,4076,3122,954,6340,31254,500,3207,31463,4587,5284,2721,23728,14341,3588,101,68,15562,2958,2227,731,4269,0,0,0,2230955
2018-11-30,0.645,151,226,6530,48%,45%,18.86%,19.75%,16.61%,236,236,41645,3.1,4.1,15475,3534,2666,868,5855,28860,500,2640,29038,4112,4920,2268,21958,12506,3241,104,81,13515,2549,1916,633,3812,0,0,0,2040619
2018-12-01,0.751,126,223,3168,53%,51%,20.15%,20.83%,17.52%,100,100,16044,2.7,3.5,4245,1774,1454,320,1969,11478,500,1134,11654,1287,1659,943,8867,5640,1047,17,12,5990,1207,992,215,1227,0,0,0,752372
2018-12-02,0.711,123,225,3695,53%,50%,19.31%,19.17%,19.88%,158,158,18989,2.7,3.6,4778,2049,1620,429,2293,13773,500,1348,13926,1422,1950,1110,10429,6644,1146,25,14,7024,1356,1091,265,1333,0,0,0,865846
2018-12-03,0.703,142,233,8164,49%,44%,19.2%,19.69%,17.86%,153,93,47570,2.9,3.6,15863,4446,3340,1106,6608,32834,500,3390,32994,4578,5453,2858,25032,15422,3708,105,79,16653,3198,2404,794,4445,0,0,0,2365932
2018-12-04,0.696,144,232,7989,49%,44%,19.42%,19.83%,18.31%,144,126,47434,2.9,3.6,15654,4362,3269,1093,6450,32689,500,3263,32958,4762,5573,2775,25165,15115,3691,104,68,16295,3165,2366,799,4364,0,0,0,2347556
2018-12-05,0.69,152,231,7284,49%,45%,19.72%,20.24%,18.36%,116,116,44693,3,3.6,15127,4032,3014,1018,6217,30552,500,2962,30746,4768,5199,2504,23413,13796,3468,115,87,14995,2957,2192,765,4167,0,0,0,2277249
2018-12-06,0.739,156,239,7181,48%,44%,19.3%,19.78%,18.08%,158,146,45471,3,3.7,16029,4030,2976,1054,6142,31629,500,3018,31816,4495,5168,2453,23721,13801,3562,96,74,14981,2891,2115,776,4291,0,0,0,2331423
2018-12-07,0.786,140,220,6462,49%,45%,18.63%,19.27%,17.05%,119,119,37294,2.9,3.4,12833,3381,2530,851,5105,25769,500,2553,25978,3658,4270,2140,19837,12096,3150,84,65,13084,2438,1801,637,3737,0,0,0,1836401
2018-12-08,0.761,118,207,3179,54%,53%,19.95%,20.06%,19.48%,81,81,15265,2.6,3.4,3753,1661,1344,317,1820,10941,500,1075,11113,1257,1555,906,8605,5526,954,18,15,5839,1165,947,218,1119,0,0,0,687435
2018-12-09,0.719,120,206,3475,53%,52%,19.69%,20.28%,17.31%,44,44,16749,2.6,3.3,4208,1846,1518,328,1852,12166,500,1189,12322,1386,1601,1007,9580,6180,1111,28,21,6550,1290,1066,224,1294,0,0,0,785233
2018-12-10,1.06,149,228,7519,48%,44%,20.67%,21.46%,18.62%,176,176,45037,2.9,3.6,15538,4388,3351,1037,6369,30925,500,3152,31141,4375,5238,2680,23702,14334,3633,113,81,15525,3209,2408,801,4302,0,0,0,2314799
2018-12-11,0.768,151,227,7208,48%,45%,19.85%,20.81%,17.4%,85,85,44320,2.9,3.5,14710,4207,3203,1004,6201,30480,500,3065,30697,4357,5220,2517,23104,14006,3596,99,81,15070,2992,2259,733,4213,0,0,0,2273194
2018-12-12,0.793,155,227,6799,49%,45%,19.69%,20.16%,18.49%,138,98,41454,3,3.6,14082,3864,2874,990,5398,28946,500,2802,29160,4094,4548,2351,22022,12827,3294,109,78,13907,2738,2016,722,3905,0,0,0,2155970
2018-12-13,1.371,148,226,6785,49%,45%,19.75%,20.22%,18.53%,225,225,39526,2.9,3.6,13769,3595,2663,932,5630,26899,500,2601,27127,4168,4692,2212,21027,12815,3263,92,65,13840,2733,2015,718,3874,0,0,0,2044228
2018-12-14,1.052,138,216,6147,50%,45%,19.28%,19.2%,19.46%,129,129,34012,2.8,3.5,11771,3350,2441,909,4661,23618,500,2415,23816,3120,3929,1978,18350,11344,2837,88,70,12238,2359,1705,654,3360,0,0,0,1693693
2018-12-15,0.856,119,191,3132,55%,53%,20.22%,20.11%,20.66%,190,55,14851,2.6,3.2,3493,1676,1347,329,1811,10633,500,1013,10847,1180,1522,849,8444,5398,947,22,13,5723,1157,931,226,1094,0,0,0,678266
2018-12-16,0.799,118,206,3229,54%,52%,20.69%,21.15%,18.71%,168,168,15765,2.6,3.3,3777,1786,1482,304,2135,11209,500,1150,11392,1088,1700,959,8730,5690,976,15,8,6032,1248,1037,211,1128,0,0,0,713452
2018-12-17,0.932,147,232,6810,48%,43%,20.18%,20.45%,19.5%,113,113,41420,2.9,3.6,14425,3963,2871,1092,5968,28096,500,2920,28323,4209,4978,2461,21634,13179,3397,112,77,14226,2871,2094,777,3984,0,0,0,2085803
2018-12-18,0.939,149,250,6731,49%,44%,20.53%,21.09%,19.07%,184,184,39815,2.9,3.7,14092,3907,2944,963,5564,27376,500,2831,27635,3785,4729,2394,21108,12758,3218,92,68,13764,2826,2104,722,3786,0,0,0,2056971
2018-12-19,1.166,149,210,6374,48%,44%,20.1%,20.75%,18.37%,402,402,38675,2.9,3.6,12923,3593,2711,882,5344,26527,500,2658,26724,3949,4449,2272,20407,12228,3113,77,52,13154,2644,1982,662,3603,0,0,0,1962620
2018-12-20,0.942,139,214,6141,49%,46%,20.65%,21.14%,19.46%,91,91,35185,2.8,3.3,12214,3592,2651,941,4617,24761,500,2537,24948,3083,3890,2112,19265,11592,3091,99,78,12557,2593,1882,711,3654,0,0,0,1750315
2018-12-21,0.847,143,210,4827,49%,46%,20.51%,21.18%,18.77%,132,66,27373,2.8,3.3,8995,2860,2132,728,3841,19046,500,1994,19253,2285,3109,1668,14601,9104,2325,64,47,9786,2007,1496,511,2722,0,0,0,1396689
2018-12-22,1.036,127,247,2388,54%,52%,20.92%,20.75%,21.66%,87,87,12113,2.7,3.6,3003,1356,1081,275,1407,8723,500,835,8888,983,1188,705,6745,4184,689,22,9,4460,933,753,180,831,0,0,0,564951
2018-12-23,0.888,127,216,2440,54%,55%,21.65%,22.31%,18.92%,108,82,12084,2.7,3.3,2898,1429,1179,250,1366,8726,500,824,8943,951,1146,679,6830,4246,742,23,13,4532,981,813,168,888,0,0,0,575175
2018-12-24,0.958,119,186,2430,52%,52%,20.72%,20.87%,20.21%,83,83,12162,2.6,3,3150,1400,1093,307,1542,8641,500,963,8777,880,1300,766,6730,4404,909,26,20,4667,967,755,212,1049,0,0,0,555808
2018-12-25,1.084,112,209,1960,56%,55%,21.57%,21.83%,20.49%,64,64,8941,2.5,3.5,2299,1119,889,230,952,6552,429,628,6717,644,819,525,5190,3316,571,11,8,3518,759,624,135,659,0,0,0,393456
2018-12-26,1.116,134,243,4091,51%,46%,20.77%,20.92%,20.25%,83,77,22108,2.8,3.6,6123,2408,1896,512,2901,15515,500,1658,15676,1873,2413,1415,11912,7553,1452,44,32,8030,1668,1321,347,1714,0,0,0,1076666
2018-12-27,1.294,132,218,4772,51%,46%,20.94%,21.3%,19.66%,82,82,24716,2.6,3.4,6983,2741,2210,531,3236,17173,500,1952,17348,2180,2754,1635,13411,8803,1784,60,41,9365,1961,1553,408,2075,0,0,0,1234296
2018-12-28,1.24,117,187,4296,52%,49%,20.49%,21.03%,18.63%,110,110,21362,2.6,3.2,6054,2398,1914,484,2736,15110,500,1588,15270,1768,2336,1306,11797,7786,1632,51,32,8239,1688,1341,347,1863,0,0,0,966247
2018-12-29,1.343,121,203,2722,53%,51%,21.68%,21.84%,20.89%,159,159,13607,2.6,3.5,3132,1617,1356,261,1563,9586,500,979,9758,1307,1330,811,7544,4880,768,11,8,5162,1119,931,188,900,0,0,0,623902
2018-12-30,1.216,115,177,2824,53%,55%,21.28%,21.68%,19.29%,94,94,13534,2.6,3.2,2856,1663,1384,279,1723,9546,500,1007,9712,1092,1391,859,7522,5004,764,18,10,5297,1127,954,173,897,0,0,0,608010
2018-12-31,1.371,96,169,3759,57%,53%,17.23%,17.13%,17.74%,87,48,15291,2.3,2.9,3254,1567,1300,267,1863,11083,500,1052,11251,1125,1603,901,8888,6261,987,26,17,6558,1130,932,198,1116,0,0,0,630843
